Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
H22.9 Unspecified diagnostic endoscopic examination of colon,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,21348,260238,0.640004554398995,0.0143747225509969,,,categorical-41200-both_sexes-H229-
Weighted-mean ISOVF in tract forceps major,25714,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.640335910230398,,,,continuous-25714-both_sexes--irnt
N41 Inflammatory diseases of prostate,132074,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2391,125847,0.640365375251966,-0.0409688472948776,,,icd_first_occurrence-132074-both_sexes--
Z84.3 Hip joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2592,278994,0.640912920568923,-0.0405239641494503,,,categorical-41210-both_sexes-Z843-
Mean FA in cingulum cingulate gyrus on FA skeleton (right),25090,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.64102154176048,,,,continuous-25090-both_sexes--irnt
Mean L3 in superior corona radiata on FA skeleton (right),25320,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.641040062697668,,,,continuous-25320-both_sexes--irnt
U20.1 Transthoracic echocardiography,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2448,279138,0.641204197951633,-0.0406252718889381,,,categorical-41200-both_sexes-U201-
"Heel bone mineral density (BMD) T-score, automated (right)",4125,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97895,,0.641352213378466,0.00289407719263155,,,continuous-4125-both_sexes--irnt
Mean L3 in cingulum hippocampus on FA skeleton (right),25332,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.641810706823806,,,,continuous-25332-both_sexes--irnt
Y82.3 Application of local anaesthetic NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3831,277755,0.641849135360762,0.0340388984577215,,,categorical-41210-both_sexes-Y823-
"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (right)",25807,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.641942475220764,,,,continuous-25807-both_sexes--irnt
Weighted-mean MD in tract superior longitudinal fasciculus (left),25536,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.642789542271035,,,,continuous-25536-both_sexes--irnt
Volume of hippocampus (right),25020,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.643063870619459,,,,continuous-25020-both_sexes--irnt
K44 Diaphragmatic hernia,131620,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,25535,256050,0.643536325450365,-0.0135249879595759,,,icd_first_occurrence-131620-both_sexes--
K63.6 Coronary arteriography NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1891,279695,0.643681402653852,-0.0408107125625333,,,categorical-41210-both_sexes-K636-
Sciatica,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2619,278924,0.643739788794034,-0.0404671087412084,,,categorical-20002-both_sexes-1476-
"Volume of grey matter in Cingulate Gyrus, anterior division (left)",25838,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.644405461216494,,,,continuous-25838-both_sexes--irnt
Levothyroxine sodium,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,11475,270068,0.644426007192629,-0.0198074217514241,,,categorical-20003-both_sexes-1141191044-
W28.3 Removal of internal fixation from bone NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2826,278760,0.644881125718321,-0.0404944260256901,,,categorical-41200-both_sexes-W283-
Felodipine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2416,279127,0.645154214883765,-0.0406505725539616,,,categorical-20003-both_sexes-1140888646-
B28.2 Partial excision of breast NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2857,150491,0.645360456038824,-0.0408638161334838,,,categorical-41200-both_sexes-B282-
Volume of grey matter in Occipital Fusiform Gyrus (left),25860,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.645940211393653,,,,continuous-25860-both_sexes--irnt
Calcichew d3 tablet,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2711,278832,0.646303563185817,-0.0407536984205559,,,categorical-20003-both_sexes-1140871050-
Mean corpuscular haemoglobin,30050,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273541,,0.64662035859413,-0.00430082627742175,,,continuous-30050-both_sexes--irnt
Mean FA in external capsule on FA skeleton (right),25088,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.646787360406577,,,,continuous-25088-both_sexes--irnt
N76 Other inflammation of vagina and vulva,132118,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2784,150563,0.646903925111162,-0.0408325246306101,,,icd_first_occurrence-132118-both_sexes--
"Volume of grey matter in Middle Temporal Gyrus, anterior division (left)",25802,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.646944813614418,,,,continuous-25802-both_sexes--irnt
G25 Other extrapyramidal and movement disorders,131032,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,2602,278983,0.647416752069918,-0.0404972548849663,,,icd_first_occurrence-131032-both_sexes--
Weighted-mean MD in tract superior thalamic radiation (left),25538,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.647502439086683,,,,continuous-25538-both_sexes--irnt
M43 Other deforming dorsopathies,131910,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2859,278726,0.647579686042472,-0.0404840431306549,,,icd_first_occurrence-131910-both_sexes--
X35.2 Intravenous chemotherapy,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2402,279184,0.648002062306346,-0.0404939828809913,,,categorical-41200-both_sexes-X352-
Atrial fibrillation,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2133,279410,0.648210628512884,-0.0407177765027432,,,categorical-20002-both_sexes-1471-
Mean OD in anterior corona radiata on FA skeleton (right),25414,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.649003829753787,,,,continuous-25414-both_sexes--irnt
Weighted-mean OD in tract superior thalamic radiation (left),25700,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.649283232685967,,,,continuous-25700-both_sexes--irnt
Volume of grey matter in X Cerebellum (left),25918,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.649552642214885,,,,continuous-25918-both_sexes--irnt
L91 Hypertrophic disorders of skin,131824,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,2770,278815,0.650350981568012,-0.0404769817224701,,,icd_first_occurrence-131824-both_sexes--
Phosphate,30810,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,245839,,0.650420795126187,-0.00408934610646579,,,continuous-30810-both_sexes--irnt
Weighted-mean MO in tract uncinate fasciculus (right),25568,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.651018922429335,,,,continuous-25568-both_sexes--irnt
Protein,100003,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.651058961475568,0.00986311601925026,,,continuous-100003-both_sexes--irnt
Eosinophill count,30150,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,0.651555558746665,-0.00369451553737215,,,continuous-30150-both_sexes--irnt
Ever talked to a health professional about unusual or psychotic experiences,20477,categorical,,Online follow-up > Mental health > Unusual and psychotic experiences,,976,3609,0.651587131133943,,,,categorical-20477-both_sexes--
G57 Mononeuropathies of lower limb,131076,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,2828,278757,0.652539006762098,-0.0404955189316642,,,icd_first_occurrence-131076-both_sexes--
Heel bone mineral density (BMD) (right),4124,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97843,,0.652938203109711,0.00263755050200594,,,continuous-4124-both_sexes--irnt
Gliclazide,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2298,279245,0.653069004700478,-0.0406389087769389,,,categorical-20003-both_sexes-1140874744-
J47 Bronchiectasis,131498,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,2311,279274,0.653381223953672,-0.0405455381127983,,,icd_first_occurrence-131498-both_sexes--
Thyroidectomy/partial thyroidectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2681,278862,0.653745952845925,-0.040629649823372,,,categorical-20004-both_sexes-1432-
Mean OD in cingulum hippocampus on FA skeleton (left),25429,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.654406889673592,,,,continuous-25429-both_sexes--irnt
Mean L3 in fornix cres+stria terminalis on FA skeleton (left),25335,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.654700287681383,,,,continuous-25335-both_sexes--irnt
Z28.8 Specified large intestine NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1980,279606,0.655549643044465,-0.0405079684998401,,,categorical-41210-both_sexes-Z288-
Vaginal prolapse/colposuspension,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2670,150658,0.655623331462995,-0.0409201847161874,,,categorical-20004-both_sexes-1361-
Diastolic brachial blood pressure during PWA,12675,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17184,,0.655626692485079,,,,continuous-12675-both_sexes--irnt
"J96 Respiratory failure, not elsewhere classified",131546,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,2064,279521,0.65573910921903,-0.0405897886358719,,,icd_first_occurrence-131546-both_sexes--
Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left),25483,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.656311459238461,,,,continuous-25483-both_sexes--irnt
E04 Other non-toxic goitre,130698,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,2623,278962,0.656347546117257,-0.0406125631464072,,,icd_first_occurrence-130698-both_sexes--
N73 Other female pelvic inflammatory diseases,132112,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2589,150758,0.657103897770437,-0.0409046563784594,,,icd_first_occurrence-132112-both_sexes--
J03 Acute tonsillitis,131430,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,9809,271776,0.657144058586779,0.0175054887063205,,,icd_first_occurrence-131430-both_sexes--
Weighted-mean L3 in tract superior longitudinal fasciculus (right),25645,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.657152009938764,,,,continuous-25645-both_sexes--irnt
Reticulocyte percentage,30240,continuous,,Biological samples > Assay results > Blood assays > Blood count,,268454,,0.657593614472663,0.00052767433721018,,,continuous-30240-both_sexes--irnt
Weighted-mean ICVF in tract forceps minor,25661,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.658208933696963,,,,continuous-25661-both_sexes--irnt
A55.9 Unspecified diagnostic spinal puncture,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2550,279036,0.65882862952286,-0.0404653403838493,,,categorical-41200-both_sexes-A559-
M47.9 Unspecified urethral catheterisation of bladder,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1901,279685,0.658955616878353,-0.0406710715857753,,,categorical-41210-both_sexes-M479-
Mean MO in anterior limb of internal capsule on FA skeleton (right),25168,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.661045636774375,,,,continuous-25168-both_sexes--irnt
Breast cyst/abscess removal,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2601,150727,0.661557519854639,-0.0408106763717148,,,categorical-20004-both_sexes-1513-
Candesartan cilexetil,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3099,278444,0.661931021641018,0.0325753300582473,,,categorical-20003-both_sexes-1141156836-
"Medication for cholesterol, blood pressure or diabetes",6177,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,29093,97942,0.662509068996405,-0.0124728129440359,,,categorical-6177-both_sexes-1-
Mean L2 in cerebral peduncle on FA skeleton (right),25262,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.662642725995585,,,,continuous-25262-both_sexes--irnt
W36.5 Diagnostic extraction of bone marrow NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2220,279366,0.662722184502137,-0.0405058967838612,,,categorical-41200-both_sexes-W365-
X50.1 Direct current cardioversion,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1992,279594,0.662854714985545,-0.0407074115215124,,,categorical-41200-both_sexes-X501-
