Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Losartan,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2444,279099,0.537869091567792,-0.0405767588416398,,,categorical-20003-both_sexes-1140916356-
Mean ISOVF in body of corpus callosum on FA skeleton,25443,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.538233830355402,0.0054721950132315,,,continuous-25443-both_sexes--irnt
HDL cholesterol,30760,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,246179,,0.538396464886539,0.000397203460796016,,,continuous-30760-both_sexes--irnt
Gamma glutamyltransferase,30730,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268411,,0.538707112474567,-0.00334866966969223,,,continuous-30730-both_sexes--irnt
Ear/vestibular disorder,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2401,279142,0.539060511800852,-0.040418986219167,,,categorical-20002-both_sexes-1415-
I35 Nonrheumatic aortic valve disorders,131324,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,2598,278987,0.539133017231139,0.00482484198731395,,,icd_first_occurrence-131324-both_sexes--
Seating box height,3077,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,,280890,,0.539642731274959,-0.00995929407480303,,,continuous-3077-both_sexes--
Mean L3 in anterior corona radiata on FA skeleton (left),25319,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.53969759652385,0.00320675370354824,,,continuous-25319-both_sexes--irnt
Mean FA in posterior corona radiata on FA skeleton (left),25083,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.539771430775191,0.00293333857026678,,,continuous-25083-both_sexes--irnt
Mean ICVF in fornix on FA skeleton,25349,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.54091515395049,0.0145477189641831,,,continuous-25349-both_sexes--irnt
K08 Other disorders of teeth and supporting structures,131568,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,2262,279323,0.541359815095151,-0.0404017552522559,,,icd_first_occurrence-131568-both_sexes--
I34 Nonrheumatic mitral valve disorders,131322,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,2445,279140,0.541840167341129,-0.0405478786512384,,,icd_first_occurrence-131322-both_sexes--
H25.9 Unspecified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2353,279233,0.542396596807397,-0.0404290376326809,,,categorical-41210-both_sexes-H259-
Mean MD in fornix on FA skeleton,25109,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.542640462211827,-0.0103714856489613,,,continuous-25109-both_sexes--irnt
Folic acid product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2364,279179,0.543251667139322,-0.0404590347396975,,,categorical-20003-both_sexes-1140870422-
Mean MD in posterior thalamic radiation on FA skeleton (right),25132,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.543367356229783,-0.0140562045258838,,,continuous-25132-both_sexes--irnt
Mean MD in posterior limb of internal capsule on FA skeleton (right),25122,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.543738421842532,0.00166754790431679,,,continuous-25122-both_sexes--irnt
J04 Acute laryngitis and tracheitis,131432,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,2582,279003,0.545309271327023,-0.0405252319449571,,,icd_first_occurrence-131432-both_sexes--
E83 Disorders of mineral metabolism,130820,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,2524,279061,0.546250329315116,-0.0404680695797797,,,icd_first_occurrence-130820-both_sexes--
N13 Obstructive and reflux uropathy,132022,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,2431,279154,0.546317001551933,-0.0404480217297067,,,icd_first_occurrence-132022-both_sexes--
Mean L3 in fornix on FA skeleton,25301,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.546827121505102,-0.0108060012207399,,,continuous-25301-both_sexes--irnt
"Mean rfMRI head motion, averaged across space and time points",25741,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI,,14932,,0.549479792076054,-0.0140717537520136,,,continuous-25741-both_sexes--irnt
L81 Other disorders of pigmentation,131804,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,2462,279123,0.549911705770925,-0.0404232340082335,,,icd_first_occurrence-131804-both_sexes--
Trunk predicted mass,23130,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276472,,0.550180472862717,0.00145414097187436,,,continuous-23130-both_sexes--irnt
90th percentile of z-statistic (in group-defined mask) for faces activation,25764,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.550870512112449,-0.000263338460836315,,,continuous-25764-both_sexes--irnt
Median T2star in amygdala (right),25037,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.550992793931828,-0.0142777991960815,,,continuous-25037-both_sexes--irnt
K35 Acute appendicitis,131604,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,2494,279091,0.551494405964925,0.00283767257480129,,,icd_first_occurrence-131604-both_sexes--
Mean L2 in sagittal stratum on FA skeleton (left),25279,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.551578068642276,0.00917942824198187,,,continuous-25279-both_sexes--irnt
Mean L2 in genu of corpus callosum on FA skeleton,25250,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.551648495386762,0.00456130245889984,,,continuous-25250-both_sexes--irnt
Eye/eyelid problem,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2187,279356,0.551888665986585,-0.0404147837959711,,,categorical-20002-both_sexes-1242-
Polyunsaturated fat,100007,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.551910221877484,0.00687584296109231,,,continuous-100007-both_sexes--irnt
Weighted-mean L2 in tract posterior thalamic radiation (left),25615,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.552301019214002,-0.0123119189524942,,,continuous-25615-both_sexes--irnt
J01 Acute sinusitis,131426,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,14267,267318,0.552524757668091,-0.0167875094746109,,,icd_first_occurrence-131426-both_sexes--
Mean L3 in anterior limb of internal capsule on FA skeleton (right),25312,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.552715450797251,-0.00258635478222302,,,continuous-25312-both_sexes--irnt
"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",25821,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.552886441271189,0.00492830409218951,,,continuous-25821-both_sexes--irnt
M62 Other disorders of muscle,131934,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2407,279178,0.553384870688648,-0.0403947453025742,,,icd_first_occurrence-131934-both_sexes--
Mean MO in superior fronto-occipital fasciculus on FA skeleton (left),25195,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.553748416759657,-0.0143178684171102,,,continuous-25195-both_sexes--irnt
"N92 Excessive, frequent and irregular menstruation",132146,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,16751,136596,0.55405780553519,-0.0157839133384185,,,icd_first_occurrence-132146-both_sexes--
Volume of grey matter in VI Cerebellum (left),25897,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.554379251260764,-0.012441070705952,,,continuous-25897-both_sexes--irnt
Z28.5 Descending colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6798,274788,0.555216499816925,-0.0237700795915585,,,categorical-41210-both_sexes-Z285-
Irbesartan,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1991,279552,0.555456788284416,0.0162162658100744,,,categorical-20003-both_sexes-1141152998-
Mean ISOVF in sagittal stratum on FA skeleton (left),25471,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.556191995461834,-0.00708121592858444,,,continuous-25471-both_sexes--irnt
Volume of grey matter in Central Opercular Cortex (left),25864,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.556206735723571,0.0121774677679223,,,continuous-25864-both_sexes--irnt
E10 Insulin-dependent diabetes mellitus,130706,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,2271,279314,0.557029669610759,-0.0404590060091305,,,icd_first_occurrence-130706-both_sexes--
Mean L1 in cingulum cingulate gyrus on FA skeleton (left),25235,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.557033658085607,-0.0142737639609934,,,continuous-25235-both_sexes--irnt
"Forced expiratory volume in 1-second (FEV1), Best measure",20150,continuous,,UK Biobank Assessment Centre > Physical measures > Spirometry,,208760,,0.557389364583009,0.00306153002037884,,,continuous-20150-both_sexes--irnt
Volume of grey matter in Putamen (left),25882,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.558905049948277,-0.0121619546387637,,,continuous-25882-both_sexes--irnt
W36.5 Diagnostic extraction of bone marrow NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2220,279366,0.559081932153048,-0.0404626998213599,,,categorical-41200-both_sexes-W365-
Pulse wave peak to peak time,4196,continuous,,UK Biobank Assessment Centre > Physical measures > Arterial stiffness,,101642,,0.559605456487206,0.00573980505042084,,,continuous-4196-both_sexes--irnt
Volume of grey matter in Crus I Cerebellum (left),25900,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.559884278341472,0.0000832397897229361,,,continuous-25900-both_sexes--irnt
G93 Other disorders of brain,131114,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,2209,279376,0.5602394040568,-0.0403847078131628,,,icd_first_occurrence-131114-both_sexes--
Mean MD in anterior corona radiata on FA skeleton (right),25126,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.560427335403584,0.00709008650958199,,,continuous-25126-both_sexes--irnt
Epilepsy,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2263,279280,0.560614225704397,-0.04037728367016,,,categorical-20002-both_sexes-1264-
Volume of grey matter in Occipital Pole (right),25877,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.560789076725088,0.00876267709086957,,,continuous-25877-both_sexes--irnt
Mean L1 in external capsule on FA skeleton (left),25233,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.561446315493534,-0.0137662602558149,,,continuous-25233-both_sexes--irnt
Insulin product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2690,278853,0.563762993117805,0.00350882610901113,,,categorical-20003-both_sexes-1140883066-
H83 Other diseases of inner ear,131256,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,6755,274830,0.564361426305342,-0.023594359294789,,,icd_first_occurrence-131256-both_sexes--
Mean OD in posterior limb of internal capsule on FA skeleton (left),25411,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.564380149829345,0.00180729321439132,,,continuous-25411-both_sexes--irnt
"Medication for pain relief, constipation, heartburn",6154,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,41667,236844,0.565495155528744,0.00516578487741381,,,categorical-6154-both_sexes-2-
Mean OD in cingulum hippocampus on FA skeleton (right),25428,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.566121803487973,0.0140013087271803,,,continuous-25428-both_sexes--irnt
Y53.2 Approach to organ under ultrasonic control,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,10533,271053,0.566199241834159,-0.018699341875748,,,categorical-41210-both_sexes-Y532-
X29.8 Other specified continuous Infusion of therapeutic substance,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2330,279256,0.566313630428943,-0.0403846507691018,,,categorical-41200-both_sexes-X298-
R27.1 Episiotomy to facilitate delivery,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1597,151751,0.566837266762078,0.022780185374772,,,categorical-41210-both_sexes-R271-
Bone surgery/joint surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2254,279289,0.56687312204694,-0.040382566773203,,,categorical-20004-both_sexes-1296-
