Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
B37 Candidiasis,130230,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,5314,276271,0.627281811322238,-0.017758660119054,,,icd_first_occurrence-130230-both_sexes--
Leg fat percentage (left),23115,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276677,,0.627659394633006,-0.00145193044122012,,,continuous-23115-both_sexes--irnt
Mean L2 in posterior thalamic radiation on FA skeleton (right),25276,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.627856026727648,-0.00848320625652899,,,continuous-25276-both_sexes--irnt
Volume of peripheral cortical grey matter (normalised for head size),25001,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.629154551528111,-0.00373400551247633,,,continuous-25001-both_sexes--irnt
"M53 Other dorsopathies, not elsewhere classified",131926,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,3562,278023,0.629334971059351,-0.0214965728113923,,,icd_first_occurrence-131926-both_sexes--
M48 Other spondylopathies,131918,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,6798,274787,0.629972786949436,-0.0150176640425378,,,icd_first_occurrence-131918-both_sexes--
Volume of grey matter in Middle Frontal Gyrus (left),25788,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.630321032743097,-0.00820551445132466,,,continuous-25788-both_sexes--irnt
Volume of grey matter in Middle Frontal Gyrus (right),25789,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.630412789892704,0.00384641250987044,,,continuous-25789-both_sexes--irnt
Mean ICVF in middle cerebellar peduncle on FA skeleton,25344,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.630735765274785,-0.00524556677835077,,,continuous-25344-both_sexes--irnt
O70 Perineal laceration during delivery,132264,icd_first_occurrence,,"Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium",,3938,149409,0.630952285203433,-0.0233924218677599,,,icd_first_occurrence-132264-both_sexes--
H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6366,275220,0.631571500525361,0.0144185778087699,,,categorical-41200-both_sexes-H251-
W40.1 Primary total prosthetic replacement of knee joint using cement,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5587,275999,0.631703563458384,-0.00113468720277168,,,categorical-41200-both_sexes-W401-
"Medication for pain relief, constipation, heartburn",6154,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,41667,236844,0.633297272235031,-0.00698155268924506,,,categorical-6154-both_sexes-2-
Mean ISOVF in splenium of corpus callosum on FA skeleton,25444,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.633863280284486,-0.00866869659236164,,,continuous-25444-both_sexes--irnt
Pulse wave Arterial Stiffness index,21021,continuous,,UK Biobank Assessment Centre > Physical measures > Arterial stiffness,,101388,,0.633963316446444,0.001623790453328,,,continuous-21021-both_sexes--irnt
Y76.7 Arthroscopic approach to joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4890,276696,0.634349866375848,-0.0175760587338681,,,categorical-41210-both_sexes-Y767-
End systolic pressure index during PWA,12684,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,16912,,0.634549652424131,-0.00483717217918333,,,continuous-12684-both_sexes--irnt
Ever talked to a health professional about unusual or psychotic experiences,20477,categorical,,Online follow-up > Mental health > Unusual and psychotic experiences,,976,3609,0.635238932005853,-0.0472538369022493,,,categorical-20477-both_sexes--
Mean L2 in anterior limb of internal capsule on FA skeleton (right),25264,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.635763001643378,-0.00866911687101974,,,continuous-25264-both_sexes--irnt
Volume of grey matter in Subcallosal Cortex (left),25834,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.636752211676462,0.00772865749215028,,,continuous-25834-both_sexes--irnt
Z81.4 Shoulder joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3053,278533,0.636968782324052,-0.0220189973869403,,,categorical-41210-both_sexes-Z814-
Depression,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,16242,265301,0.636997847258154,0.0101888351733909,,,categorical-20002-both_sexes-1286-
Z94.3 Left sided operation,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,76252,205334,0.637754425905319,0.0053075857930049,,,categorical-41210-both_sexes-Z943-
Mean L3 in pontine crossing tract on FA skeleton,25297,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.638033202677264,0.00115497890550117,,,continuous-25297-both_sexes--irnt
Mean carotid IMT (intima-medial thickness) at 240 degrees ,22680,continuous,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,,18561,,0.638214746873601,0.00362796289575234,,,continuous-22680-both_sexes--irnt
Weight change during worst episode of depression,20536,categorical,,Online follow-up > Mental health > Depression,,2829,42089,0.638966879663152,-0.0219770692823245,,,categorical-20536-both_sexes-3-
I44 Atrioventricular and left bundle-branch block,131342,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,3571,278014,0.640525458417969,-0.0096321179745883,,,icd_first_occurrence-131342-both_sexes--
Mean FA in uncinate fasciculus on FA skeleton (right),25100,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.641143965571808,-0.00596126471324992,,,continuous-25100-both_sexes--irnt
U05.1 Computed tomography of head,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6663,274923,0.641442277198755,-0.0147613653326607,,,categorical-41200-both_sexes-U051-
K51 Ulcerative colitis,131628,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,3184,278401,0.641842749908465,-0.0211692211178117,,,icd_first_occurrence-131628-both_sexes--
N23 Unspecified renal colic,132042,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,3153,278432,0.642281331170102,-0.0210080523439364,,,icd_first_occurrence-132042-both_sexes--
Starch,100023,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.642519209081789,-0.00213594280734462,,,continuous-100023-both_sexes--irnt
Recent feelings of inadequacy,20507,continuous,,Online follow-up > Mental health > Depression,,92923,,0.643007170206719,-0.00231200442243063,,,continuous-20507-both_sexes--
Inguinal/femoral hernia repair,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,8953,272590,0.644401579251062,-0.00292752499970381,,,categorical-20004-both_sexes-1403-
Sciatica,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2619,278924,0.645018790228054,0.00438687384414394,,,categorical-20002-both_sexes-1476-
Weighted-mean L3 in tract posterior thalamic radiation (right),25643,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.645288002976697,-0.0080376693192551,,,continuous-25643-both_sexes--irnt
Chest pain or discomfort,2335,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Chest pain,,44062,234558,0.647127472346713,-0.0063448043386634,,,categorical-2335-both_sexes--
Mean MO in superior corona radiata on FA skeleton (right),25176,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.648699709808193,0.00830430037003422,,,continuous-25176-both_sexes--irnt
"F43 Reaction to severe stress, and adjustment disorders",130910,icd_first_occurrence,,Health-related outcomes > First occurrences > Mental and behavioural disorders,,8334,273251,0.649337896480152,0.0138152921450025,,,icd_first_occurrence-130910-both_sexes--
Y82.2 Injection of local anaesthetic NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5806,275780,0.650865966269483,0.0106508816539152,,,categorical-41210-both_sexes-Y822-
Lansoprazole,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,9998,271545,0.651186137155909,-0.0118988311724486,,,categorical-20003-both_sexes-1140864752-
Rectal or colon polypectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1180,280363,0.651880084656231,0.0069040337649151,,,categorical-20004-both_sexes-1463-
Weighted-mean ICVF in tract superior thalamic radiation (left),25673,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.651940850840335,0.00804897852006397,,,continuous-25673-both_sexes--irnt
Mean OD in sagittal stratum on FA skeleton (right),25422,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.652012357316767,0.00842093208281945,,,continuous-25422-both_sexes--irnt
W90.3 Injection of therapeutic substance into joint,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5080,276506,0.652545065626496,0.0143643764049781,,,categorical-41200-both_sexes-W903-
Weighted-mean ISOVF in tract uncinate fasciculus (right),25730,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.653348242037547,-0.00443059860699118,,,continuous-25730-both_sexes--irnt
M86 Osteomyelitis,131974,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1231,280354,0.654157559193612,0.00694523866124736,,,icd_first_occurrence-131974-both_sexes--
Mean OD in fornix cres+stria terminalis on FA skeleton (left),25431,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.655141605260019,-0.00796458720782447,,,continuous-25431-both_sexes--irnt
K30 Dyspepsia,131600,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,10360,271225,0.65603986719615,0.0118945461858831,,,icd_first_occurrence-131600-both_sexes--
M89 Other disorders of bone,131980,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2914,278671,0.656142865475628,0.0210242117252651,,,icd_first_occurrence-131980-both_sexes--
Rheumatoid arthritis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3146,278397,0.657695706932154,-0.020854649036895,,,categorical-20002-both_sexes-1464-
N32 Other disorders of bladder,132058,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,9364,272221,0.658471228975913,-0.00391346898859733,,,icd_first_occurrence-132058-both_sexes--
Mean MD in cingulum cingulate gyrus on FA skeleton (left),25139,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.658614453940454,-0.00616291864157751,,,continuous-25139-both_sexes--irnt
Volume of grey matter,25006,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.660859907363708,0.00660368437286695,,,continuous-25006-both_sexes--irnt
Leg pain on walking,4728,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease,,22326,79304,0.660991412791973,-0.00886753702455913,,,categorical-4728-both_sexes--
N84 Polyp of female genital tract,132130,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,9832,143515,0.661753240421076,0.00113744916877505,,,icd_first_occurrence-132130-both_sexes--
Weighted-mean FA in tract acoustic radiation (left),25488,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.661784512139743,-0.00831075799939344,,,continuous-25488-both_sexes--irnt
Mean ISOVF in superior corona radiata on FA skeleton (right),25464,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.661869519643574,0.00775518697515439,,,continuous-25464-both_sexes--irnt
G81 Hemiplegia,131102,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,1403,280182,0.662865870064999,-0.00138345992163652,,,icd_first_occurrence-131102-both_sexes--
Volume of accumbens (right),25024,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.664121522921717,0.00736475867274333,,,continuous-25024-both_sexes--irnt
Weighted-mean MD in tract corticospinal tract (right),25524,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.665604587080487,-0.00818836393461845,,,continuous-25524-both_sexes--irnt
Methotrexate,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1520,280023,0.666278229502687,-0.00168810739436708,,,categorical-20003-both_sexes-1140869848-
Z70.5 Lower end of radius NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2969,278617,0.666779919542496,0.021767688908655,,,categorical-41210-both_sexes-Z705-
G47 Sleep disorders,131060,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,9445,272140,0.66718269193932,-0.00343968563057928,,,icd_first_occurrence-131060-both_sexes--
