Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
I84 Haemorrhoids,131404,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,17624,263961,0.636004956595075,0.0288941395225812,,,icd_first_occurrence-131404-both_sexes--
Carbohydrate,100005,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.636173295515958,-0.0128798901235235,,,continuous-100005-both_sexes--irnt
Fractured/broken bones in last 5 years,2463,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,26985,253043,0.636208154850479,-0.0231615413580417,,,categorical-2463-both_sexes--
"Volume of grey matter in Superior Temporal Gyrus, anterior division (left)",25798,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.637486213030809,,,,continuous-25798-both_sexes--irnt
Weighted-mean L2 in tract superior longitudinal fasciculus (right),25618,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.638441022714621,,,,continuous-25618-both_sexes--irnt
Volume of grey matter in VIIIa Cerebellum (left),25909,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.639430238373003,,,,continuous-25909-both_sexes--irnt
"Volume of grey matter in Parahippocampal Gyrus, posterior division (left)",25850,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.639646204573184,,,,continuous-25850-both_sexes--irnt
Mean FA in posterior thalamic radiation on FA skeleton (right),25084,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.639841310924237,,,,continuous-25084-both_sexes--irnt
L72 Follicular cysts of skin and subcutaneous tissue,131794,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,8322,273263,0.639846090610637,-0.0413014345013938,,,icd_first_occurrence-131794-both_sexes--
Weighted-mean ICVF in tract cingulate gyrus part of cingulum (right),25655,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.640138076706462,,,,continuous-25655-both_sexes--irnt
Mean OD in posterior corona radiata on FA skeleton (left),25419,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.640268630913291,,,,continuous-25419-both_sexes--irnt
Mean MD in fornix cres+stria terminalis on FA skeleton (right),25142,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.640426347155642,,,,continuous-25142-both_sexes--irnt
Weighted-mean L3 in tract medial lemniscus (right),25641,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.640789943520142,,,,continuous-25641-both_sexes--irnt
Ventolin 100micrograms inhaler,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,8046,273497,0.641755668906753,-0.0412733702700459,,,categorical-20003-both_sexes-1140861998-
"H93 Other disorders of ear, not elsewhere classified",131264,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,8240,273345,0.641871228434186,-0.0413956225551309,,,icd_first_occurrence-131264-both_sexes--
Mean ICVF in anterior corona radiata on FA skeleton (left),25367,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.641895257786878,,,,continuous-25367-both_sexes--irnt
Weighted-mean ISOVF in tract corticospinal tract (right),25713,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.641908579514786,,,,continuous-25713-both_sexes--irnt
H83 Other diseases of inner ear,131256,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,6755,274830,0.642096920917419,-0.0413640906743575,,,icd_first_occurrence-131256-both_sexes--
K22 Other diseases of oesophagus,131586,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,9717,271868,0.643474762113258,-0.0414229930427171,,,icd_first_occurrence-131586-both_sexes--
Weighted-mean L1 in tract cingulate gyrus part of cingulum (left),25573,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.643962256201821,,,,continuous-25573-both_sexes--irnt
Mean MD in anterior limb of internal capsule on FA skeleton (right),25120,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.64558474189825,,,,continuous-25120-both_sexes--irnt
"Volume of grey matter in Temporal Fusiform Cortex, posterior division (left)",25856,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.645730618047713,,,,continuous-25856-both_sexes--irnt
L20 Atopic dermatitis,131720,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,7801,273784,0.645829145618954,-0.0413093431927493,,,icd_first_occurrence-131720-both_sexes--
Mean carotid IMT (intima-medial thickness) at 240 degrees ,22680,continuous,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,,18561,,0.646217269953218,,,,continuous-22680-both_sexes--irnt
Testosterone,30850,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,243015,,0.648045006648436,0.0016723591107635,,,continuous-30850-both_sexes--irnt
Mean MD in cerebral peduncle on FA skeleton (right),25118,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.649220954012974,,,,continuous-25118-both_sexes--irnt
Weighted-mean L1 in tract superior thalamic radiation (left),25592,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.650063039265614,,,,continuous-25592-both_sexes--irnt
Mean L3 in posterior limb of internal capsule on FA skeleton (right),25314,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.650223741869826,,,,continuous-25314-both_sexes--irnt
Y82.2 Injection of local anaesthetic NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5806,275780,0.650647221216214,-0.0433128666029157,,,categorical-41210-both_sexes-Y822-
H81 Disorders of vestibular function,131252,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,6782,274803,0.65073588402491,-0.0414035165862142,,,icd_first_occurrence-131252-both_sexes--
Nasal/sinus/nose surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,9577,271966,0.651683956715351,-0.0412733228961308,,,categorical-20004-both_sexes-1128-
Mean MO in uncinate fasciculus on FA skeleton (right),25196,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.654432306140861,,,,continuous-25196-both_sexes--irnt
Q22.1 Bilateral salpingoophorectomy,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5443,147905,0.655212177279176,-0.0414971596180601,,,categorical-41210-both_sexes-Q221-
Mean MO in cingulum hippocampus on FA skeleton (right),25188,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.655258642344339,,,,continuous-25188-both_sexes--irnt
Mean L1 in fornix cres+stria terminalis on FA skeleton (right),25238,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.65593555403317,,,,continuous-25238-both_sexes--irnt
Mean L2 in tapetum on FA skeleton (left),25295,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.656938783729463,,,,continuous-25295-both_sexes--irnt
Heel bone mineral density (BMD) (right),4124,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97843,,0.657567270886446,0.00834786705669775,,,continuous-4124-both_sexes--irnt
S06.5 Excision of lesion of skin of head or neck NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8309,273277,0.657998556487489,-0.0412627917032448,,,categorical-41200-both_sexes-S065-
Mean L1 in superior corona radiata on FA skeleton (left),25225,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.658094180231397,,,,continuous-25225-both_sexes--irnt
Mean ICVF in fornix cres+stria terminalis on FA skeleton (right),25382,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.658367356352014,,,,continuous-25382-both_sexes--irnt
A65.1 Carpal tunnel release,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6304,275282,0.658412176448811,-0.0412797110772598,,,categorical-41200-both_sexes-A651-
B01 Varicella [chickenpox],130176,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,6917,274668,0.658979763962685,-0.0413968076829579,,,icd_first_occurrence-130176-both_sexes--
H04 Disorders of lachrymal system,131136,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,7969,273616,0.659862372967894,0.0190887041943782,,,icd_first_occurrence-131136-both_sexes--
H00 Hordeolum and chalazion,131128,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,7083,274502,0.660547173708059,-0.0411793957439801,,,icd_first_occurrence-131128-both_sexes--
M67 Other disorders of synovium and tendon,131942,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,6536,275049,0.6611972134713,-0.0412316265762885,,,icd_first_occurrence-131942-both_sexes--
Laparoscopy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4963,148365,0.661759740250746,-0.0416818056793702,,,categorical-20004-both_sexes-1520-
Mean L1 in retrolenticular part of internal capsule on FA skeleton (left),25221,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.661949181822041,,,,continuous-25221-both_sexes--irnt
Median BOLD effect (in group-defined mask) for faces-shapes contrast,25048,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.662650923561012,,,,continuous-25048-both_sexes--irnt
Comparative body size at age 10,1687,continuous,,UK Biobank Assessment Centre > Touchscreen > Early life factors,,276654,,0.662795757409498,-0.00408449580562164,,,continuous-1687-both_sexes--
Mean FA in body of corpus callosum on FA skeleton,25059,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.66289780021163,,,,continuous-25059-both_sexes--irnt
Weighted-mean L3 in tract parahippocampal part of cingulum (right),25630,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.664298357482613,,,,continuous-25630-both_sexes--irnt
Weighted-mean MD in tract acoustic radiation (left),25515,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.664328259666244,,,,continuous-25515-both_sexes--irnt
Y82.9 Unspecified local anaesthetic,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,7654,273932,0.664353003077246,-0.0414728143263512,,,categorical-41210-both_sexes-Y829-
Weight change during worst episode of depression,20536,categorical,,Online follow-up > Mental health > Depression,,18123,26795,0.667644130639756,0.000798470855529254,,,categorical-20536-both_sexes-0-
Mean L3 in uncinate fasciculus on FA skeleton (left),25341,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.668462868610464,,,,continuous-25341-both_sexes--irnt
Frequency of feeling guilt or remorse after drinking alcohol in last year,20409,continuous,,Online follow-up > Mental health > Alcohol use,,51440,,0.668963484036118,-0.0121118148829609,,,continuous-20409-both_sexes--
Mean L3 in posterior thalamic radiation on FA skeleton (right),25324,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.671658888623685,,,,continuous-25324-both_sexes--irnt
Mean L3 in inferior cerebellar peduncle on FA skeleton (left),25307,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.672138535370226,,,,continuous-25307-both_sexes--irnt
N87 Dysplasia of cervix uteri,132136,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,4385,148962,0.672459523981262,-0.0416297225110008,,,icd_first_occurrence-132136-both_sexes--
Eczema/dermatitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,7148,274395,0.672490778980947,-0.0411046767151648,,,categorical-20002-both_sexes-1452-
L82 Seborrhoeic keratosis,131806,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,17746,263839,0.672614836562931,-0.00910056265512921,,,icd_first_occurrence-131806-both_sexes--
Eye problems/disorders,6148,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,,5117,95378,0.672614849771345,-0.0425229798786321,,,categorical-6148-both_sexes-6-
"Heel bone mineral density (BMD) T-score, automated (right)",4125,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97895,,0.672834249752571,0.00808948769605583,,,continuous-4125-both_sexes--irnt
Mean MD in inferior cerebellar peduncle on FA skeleton (right),25114,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.672842669597893,,,,continuous-25114-both_sexes--irnt
Weighted-mean FA in tract medial lemniscus (left),25505,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.673780359538915,,,,continuous-25505-both_sexes--irnt
Z29.1 Rectum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8132,273454,0.674104299946079,-0.0411904009542824,,,categorical-41210-both_sexes-Z291-
Monocyte count,30130,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,0.674661960896952,0.00624811985824421,,,continuous-30130-both_sexes--irnt
